taxyear,N,community,ratio1,ratio,value,erate,taxes,av,av1,appeal_flag,condo,tract2010,white,black,hispanic,nativ,asian,two,medhinc,college,poverty
2009-2015,6,West Garfield Park,1.0656471,1.0656471,172500,0.017871365,3161.1699,20876,20876,0,0,260600,0.010492332,0.96650523,0.015334948,0,0.007263923,0.015738498,25335,0.047206342,0.48829061
2009-2015,16,West Garfield Park,1.1012737,1.0835106,182500,0.016504493,2708,18350.5,21174,0.1875,0.0625,260700,0.007874016,0.97539371,0.010334645,0.001476378,0.004429134,0.010826772,25685,0.034234233,0.49684685
2009-2015,7,West Garfield Park,1.175125,1.175125,160000,0.020419722,3568.5701,19514,19514,0.2857143,0,260800,0.022055928,0.95588815,0.023631351,0.002756991,0.006301694,0.012997243,24761,0.026337793,0.35618728
2009-2015,8,West Garfield Park,1.1690469,1.1497431,163500,0.019679103,2906.96,16101.5,17386.5,0.25,0.125,260900,0.013513514,0.977027,0.018918918,0.003378379,0.002027027,0.004054054,21477,0.039204214,0.53013456
2009-2015,15,West Garfield Park,1.2344445,1.1916667,136000,0.019637333,2356.48,17896,17896,0.06666667,0.06666667,261000,0.003449763,0.98792583,0.01121173,0.000862441,0.003449763,0.004312204,43487,0.038668528,0.36755034
2009-2015,12,East Garfield Park,1.0248806,1.0156976,161500,0.012960167,1431.605,14654.5,15876.5,0.16666667,0.41666666,270500,0.012433393,0.96980464,0.024274718,0.003552398,0.004144464,0.010065127,16554,0.064496867,0.5983876
2009-2015,10,East Garfield Park,1.1336639,1.0857556,175000,0.017223723,3079.71,19388.5,20313.5,0.2,0,271200,0.034188036,0.94615382,0.026495727,0,0.007692308,0.011965812,31049,0.036624204,0.36305732
2009-2015,4,East Garfield Park,1.1722105,1.1722105,178950,0.024827002,4435.3652,24204.5,24204.5,0.5,0,271300,0.012440192,0.96937799,0.021052632,0.003827751,0.004784689,0.009569378,18860,0.068337128,0.49202734
2009-2015,6,East Garfield Park,1.354125,1.354125,143750,0.019548805,3149.0752,17434,17434,0.33333334,0,271400,0.027504912,0.95022923,0.017681729,0.004584152,0.009168304,0.008513426,29063,0.04317056,0.28450108
2009-2015,9,East Garfield Park,1.2704706,1.2704706,169900,0.018402884,3329.05,21047,21047,0,0,271500,0.015032212,0.96277738,0.020042948,0.00071582,0.005726557,0.015748031,29792,0.12965617,0.43123209
2009-2015,9,East Garfield Park,1.1784159,1.1784159,202000,0.016127396,3442.73,20268,20268,0,0,271800,0.019587629,0.96185565,0.017525773,0,0.007216495,0.011340206,30573,0.03522899,0.36638147
2009-2015,1082,Near West Side,0.77250445,0.71360826,327250,0.010858457,3322.7651,21844,24804,0.46950093,0.99260628,280100,0.76867819,0.046182267,0.0523399,0.001642036,0.16194582,0.021551725,99583,0.75927204,0.072995573
2009-2015,18,Near West Side,1.0901144,1.0314631,121500,0.015520575,2446.0752,14663,14663,0.22222222,0.94444442,280400,0.087847732,0.8513909,0.049048316,0.005124451,0.041727673,0.013909224,24531,0.11053541,0.38169256
2009-2015,23,Near West Side,0.4120461,0.4120461,336000,0.006114673,2261.4399,21832,21832,0.2173913,0.52173913,280800,0.038410597,0.93907285,0.034437086,0.001324503,0.018543046,0.002649007,19074,0.047729023,0.3156274
2009-2015,18,Near West Side,0.94877112,0.76801991,218500,0.011692234,1864.3799,18023.5,19166,0.44444445,0.77777779,280900,0.060509555,0.8906582,0.033970278,0.002123142,0.031847134,0.014861995,13516,0.07168097,0.77637559
2009-2015,851,Near West Side,0.89674073,0.72966349,275500,0.011384194,2921.73,19454,25283,0.64747357,1,281900,0.55553263,0.081957057,0.059248555,0.003303055,0.32287365,0.036333609,92321,0.61666477,0.15540312
2009-2015,80,Near West Side,1.0280595,1.0265245,197500,0.016251754,2885.73,20059,20498,0.1375,0.36250001,282700,0.26905066,0.44997871,0.26223925,0.004257131,0.24521072,0.031502768,54602,0.26411209,0.26576018
2009-2015,41,Near West Side,1.0557436,1,263000,0.015833629,4149.1099,31500,31705,0.17073171,0.46341464,282800,0.50739205,0.1916026,0.35422826,0.005322294,0.27084565,0.024837375,61250,0.45302898,0.075504832
2009-2015,41,Near West Side,0.9187097,0.91053569,425000,0.013926108,6733.7598,38000,38588,0.14634146,0.29268292,283100,0.35997039,0.34110248,0.065112837,0.002589715,0.27561969,0.020717721,39180,0.31750289,0.33512065
2009-2015,96,Near West Side,0.85430276,0.84478188,323250,0.012905961,4311.2451,28656.5,28860.5,0.1875,0.69791669,283200,0.44711539,0.36959136,0.078125,0.003605769,0.14002404,0.03966346,49609,0.32545394,0.20897567
2009-2015,218,Near West Side,0.46752778,0.3955,242750,0.004439611,957.36499,8970.5,9612,0.091743119,1,283800,0.3313449,0.50271147,0.094902389,0.001355748,0.12771149,0.036876354,50781,0.32887855,0.22196397
2009-2015,25,North Lawndale,1.1248333,1.1093333,150000,0.016640319,2522.6899,16556,16640,0.16,0.12,290900,0.018763797,0.9580574,0.02803532,0.001545254,0.009933775,0.011699779,17104,0.034313727,0.47549018
2009-2015,17,North Lawndale,0.98912567,0.98912567,150000,0.014539119,2184.73,14705,14705,0.17647059,0.35294119,291200,0.011607143,0.9776786,0.017857144,0.000446429,0.00625,0.004017857,19375,0.061538462,0.61239314
2009-2015,26,North Lawndale,1.2303362,1.2230322,152750,0.017464954,3059.0352,18925,20371,0.11538462,0,292200,0.022627492,0.94224924,0.029381966,0.000675447,0.023302939,0.011144884,24008,0.071285807,0.43837443
2009-2015,5,North Lawndale,1.1866,1.1866,140000,0.020504216,3699.4199,26576,26760,0.2,0,292400,0.017636685,0.96384478,0.022486772,0.000440917,0.009259259,0.008818342,22714,0.027932961,0.40828678
2009-2015,9,North Lawndale,1.3945,1.3746479,118000,0.022275632,2642.6699,15415,15415,0.11111111,0,292500,0.008937198,0.96231884,0.024154589,0.001932367,0.013768116,0.013043478,27122,0.050024167,0.41952634
2009-2015,19,South Lawndale,1.23125,1.2263334,129900,0.019824537,2565.6499,17053,17053,0.21052632,0,300500,0.3693583,0.1099171,0.86429226,0.010746085,0.48173165,0.028246854,35463,0.007485761,0.20406835
2009-2015,12,South Lawndale,1.0881194,1.0881194,175000,0.017227139,2611.6499,18607,18607,0.16666667,0,300600,0.37826899,0.19053549,0.77366126,0.015255293,0.380137,0.035803236,38958,0.045277361,0.27346328
2009-2015,10,South Lawndale,1.5465167,1.5465167,118500,0.025369093,3084.9048,18013.5,18013.5,0,0,300700,0.361186,0.033692721,0.94917214,0.009819022,0.54120141,0.054100886,31545,0.04997408,0.29320893
2009-2015,12,South Lawndale,1.4412391,1.4412391,122000,0.022946831,2902.675,17587,18455.5,0.25,0,300800,0.38091105,0.025379609,0.95791757,0.012798265,0.55249459,0.028416486,30409,0.014685315,0.36456877
2009-2015,13,South Lawndale,1.3221952,1.3221952,115000,0.015788,2676.28,18571,18571,0,0,300900,0.42633665,0.01960396,0.96554458,0.014059406,0.50514853,0.034851484,24127,0.010264599,0.4071624
2009-2015,10,South Lawndale,1.2378858,1.2378858,102000,0.015831282,1967.9199,15437,15437,0.1,0,301100,0.44516623,0.0473825,0.90523499,0.011845625,0.46656477,0.029040886,27727,0.033846155,0.37615386
2009-2015,6,South Lawndale,1.1663802,1.1663802,136500,0.019364186,1942.87,13802,13802,0.16666667,0,301200,0.42148554,0.05882353,0.90777665,0.008474576,0.47731805,0.033898305,35918,0.062860005,0.36513901
2009-2015,20,South Lawndale,1.4960641,1.4960641,97500,0.025791321,2545.6001,15835,15835,0,0,301600,0.46003437,0.009024495,0.97915769,0.021272024,0.47679415,0.032874946,29362,0.013169447,0.36808604
2009-2015,15,South Lawndale,1.2886614,1.20875,125000,0.019478081,2530.6299,14981,15368,0.13333334,0,301701,0.50194019,0.008217302,0.98676103,0.011412919,0.44738644,0.03104314,36136,0.070109308,0.19525066
2009-2015,21,South Lawndale,1.1846087,1.1846087,130000,0.016096616,2592.4199,16230,16625,0.095238097,0,301702,0.52237332,0.003708282,0.97305316,0.021260817,0.42472187,0.027935723,28125,0.008880517,0.31646931
2009-2015,13,South Lawndale,1.2564216,1.2564216,112900,0.022545792,2545.4199,14494,14494,0.15384616,0,301801,0.44669163,0.013233459,0.97053683,0.013732834,0.50461924,0.021722846,35197,0.013942308,0.27475962
2009-2015,13,South Lawndale,1.2239597,1.2239597,135000,0.020778462,2843.8,18237,18237,0,0,301802,0.44030699,0.021603184,0.96731097,0.014496873,0.49175668,0.031836271,37928,0.020905923,0.16957027
2009-2015,24,South Lawndale,1.2912309,1.2912309,127500,0.020077799,2561.53,16437,16878,0.125,0,301803,0.49523988,0.007466866,0.97741276,0.009893597,0.46275902,0.024640657,34219,0.024194328,0.34607568
2009-2015,33,Lower West Side,0.80246258,0.80246258,270000,0.0120865,2643.71,23348,24069,0.18181819,0.45454547,310200,0.58532935,0.065868266,0.59431136,0.015718563,0.29341316,0.039670657,50500,0.35225618,0.20378457
2009-2015,48,Lower West Side,0.9785651,0.97415614,220250,0.016116228,3470.1699,22393.5,23084.5,0.22916667,0.52083331,310300,0.4890984,0.040659986,0.67589867,0.017678255,0.40011784,0.052445494,49676,0.29284835,0.14549938
2009-2015,32,Lower West Side,0.84365523,0.82107532,166250,0.012818405,2180.7151,19414,19414,0.21875,0.53125,310400,0.5015015,0.055555556,0.743994,0.019519519,0.37012011,0.053303305,39792,0.18256029,0.092022263
2009-2015,14,Lower West Side,1.3110629,1.1147888,269500,0.016197454,3423.6499,24752.5,25311.5,0.14285715,0,310500,0.41882354,0.027058823,0.88117647,0.014705882,0.50176471,0.037647057,30139,0.046442393,0.46085143
2009-2015,38,Lower West Side,0.90208358,0.88146001,275000,0.010658066,3532.48,24230.5,24548,0.13157895,0.13157895,310600,0.45927063,0.068847992,0.78220856,0.011077028,0.42723244,0.033571914,29778,0.13446838,0.26337734
2009-2015,18,Lower West Side,0.52686942,0.52686942,259750,0.009582439,2569.1499,14317,17897,0.6111111,0.5,310700,0.47576833,0.01536643,0.84810877,0.021276595,0.44858155,0.039007094,29236,0.12693499,0.3386997
2009-2015,32,Lower West Side,1.0374503,0.96562344,248500,0.01242719,3094.72,21536,21536,0.1875,0.125,310800,0.44685563,0.023693534,0.88086802,0.018600531,0.47586361,0.034986716,39635,0.07901182,0.20274732
2009-2015,40,Lower West Side,1.2171104,1.2171104,182500,0.017311666,3212.8601,23567.5,23773,0.1,0.125,310900,0.42943588,0.020495804,0.87214524,0.013859067,0.50283039,0.03337888,38081,0.079579152,0.27852702
2009-2015,1706,Loop,0.79659927,0.74100626,455000,0.01162535,4509.0049,29528,32021.5,0.53985929,1,320100,0.69091076,0.071902655,0.067016959,0.002581121,0.20648968,0.028115781,91250,0.64896584,0.10874774
2009-2015,369,Loop,0.81002069,0.58109093,647000,0.009024169,5220.23,33477,51665,0.9186992,1,320400,0.70571882,0.17633042,0.080222398,0.004368546,0.082208104,0.031374108,89167,0.22440945,0.021161417
2009-2015,604,Loop,0.80635142,0.73381186,301000,0.011315098,3111.1851,20858,23481,0.66390729,1,320600,0.61865604,0.16353384,0.059210528,0.00093985,0.18233083,0.034539472,65575,0.5942468,0.1584658
2009-2015,3472,Near South Side,0.83074164,0.7025274,335000,0.010547504,3094.7949,20878.5,25416,0.64804149,0.95362902,330100,0.54436809,0.26328054,0.060651328,0.001374365,0.16301166,0.027965343,71563,0.54226327,0.12187837
2009-2015,381,Near South Side,0.88355249,0.84188479,390000,0.013184339,4974.8501,31922,33320,0.31496063,0.64829397,330200,0.43405148,0.32895428,0.03888597,0.000525486,0.20888071,0.027588019,74519,0.47017452,0.096639752
2009-2015,26,Armour Square,1.0507731,1.0354412,316000,0.015463399,4840.1851,32414.5,33862.5,0.11538462,0.03846154,340300,0.21164614,0.010078387,0.048152294,0.00055991,0.76539755,0.012318029,23056,0.12984237,0.27250868
2009-2015,37,Armour Square,0.89785713,0.87556523,243000,0.013104425,2955.5,27214,28100,0.081081077,0.37837839,340400,0.17368421,0.017368421,0.048947368,0.003157895,0.79315788,0.012631579,31569,0.17488323,0.26362222
2009-2015,22,Armour Square,0.99204439,0.98887861,302500,0.015026493,4514.6152,28105,28105,0.045454547,0.13636364,340500,0.50064766,0.13730571,0.094559588,0.005829016,0.33937824,0.016839378,17167,0.14472426,0.38954416
2009-2015,28,Douglas,1.0040741,0.99623883,137500,0.015885286,1689.4451,11467.5,13076,0.5,0.60714287,351000,0.044689316,0.73829204,0.016835017,0.000918274,0.18855219,0.027548209,44728,0.40154773,0.30323875
2009-2015,2,Douglas,1.2138364,0.97629094,200500,0.016084498,3058.0601,19398,25930.5,0.5,0.5,351100,0.009693878,0.96836734,0.01377551,0.002040816,0.007142857,0.012755102,13178,0.043310132,0.58571798
2009-2015,7,Douglas,1.226,1.226,185000,0.019949788,4103.3599,25322,25322,0,0.5714286,351400,0.022964509,0.94850385,0.014613778,0.009046625,0.006958942,0.012526096,9550,0.039957188,0.57581162
2009-2015,30,Douglas,1.12114,0.78350317,212750,0.014230533,2987.02,17192,27057,0.76666665,0.80000001,351500,0.14117648,0.77254903,0.011764706,0.003921569,0.078431375,0.003921569,30652,0.28770301,0.1948956
2009-2015,3,Oakland,1.2184782,1.2184782,199000,0.016703015,3058.21,20512,20512,0,0.66666669,360200,0.009009009,0.96742898,0.015939016,0.002079002,0.01039501,0.011088011,16933,0.098088712,0.54958528
2009-2015,54,Grand Boulevard,0.77395451,0.77395451,244500,0.01228906,2324.7,17362.5,17362.5,0.09259259,0.22222222,380100,0.033264033,0.92879421,0.028586278,0.001039501,0.008835759,0.028066529,26713,0.22658385,0.33838511
2009-2015,13,Grand Boulevard,1.0437793,0.91000003,241000,0.013261538,3965.2,25794,27025,0.15384616,0.30769232,380200,0.013095238,0.94999999,0.00952381,0.005357143,0.008333334,0.023214286,19167,0.16089109,0.25866336
2009-2015,10,Grand Boulevard,1.3224514,1.2136701,178000,0.017070353,2334.165,13870.5,16954,0.2,0.60000002,380700,0.023330651,0.94690263,0.022526147,0,0.007240547,0.022526147,36979,0.1143664,0.35651252
2009-2015,33,Grand Boulevard,1.0899091,0.86385965,205000,0.013225473,2926.21,18748,20156,0.30303031,0.57575756,381200,0.010613752,0.95569915,0.017074296,0.000461467,0.007383479,0.025842179,34527,0.15703037,0.19932508
2009-2015,21,Grand Boulevard,0.81285,0.81285,145000,0.012328705,1734.3199,16185,16185,0.047619049,0.61904764,381400,0.006823822,0.97890818,0.004962779,0.001240695,0.003101737,0.009925558,55093,0.12680949,0.35552981
2009-2015,2,Grand Boulevard,1.2834415,1.2834415,184500,0.021943621,4092.5549,24044,24044,0,0.5,381500,0.033755273,0.92827004,0.059071731,0,0.012658228,0.025316456,15966,0.017857144,0.4419643
2009-2015,63,Grand Boulevard,0.97282779,0.90100002,189900,0.011594967,1920.95,11201,15822,0.2857143,0.85714287,381800,0.027777778,0.93518519,0.031144781,0.002525253,0.013468013,0.021043772,23726,0.22045264,0.28583404
2009-2015,43,Grand Boulevard,0.90834224,0.83925509,189000,0.012679733,2728.5601,16913,17632,0.25581396,0.53488374,381900,0.047876447,0.92432433,0.020077219,0.000772201,0.013127414,0.013899614,33250,0.160945,0.29605019
2009-2015,39,Kenwood,0.86867923,0.86867923,259000,0.012180445,3303.6599,22633,22633,0.1025641,0.38461539,390100,0.040220819,0.91324919,0.022870662,0.000788644,0.021293376,0.02444795,39688,0.24074075,0.10108025
2009-2015,88,Kenwood,0.94839203,0.93132389,216500,0.014162633,3046.135,19270,19658.5,0.125,0.64772725,390200,0.080978259,0.84510869,0.037500001,0.001630435,0.046195652,0.026086956,60130,0.36734694,0.21482277
2009-2015,34,Kenwood,0.90527278,0.84733188,197250,0.012831094,2169.2251,15067,15933,0.35294119,0.7647059,390300,0.028071454,0.94094056,0.014582573,0.002187386,0.008749545,0.02005104,23077,0.10777602,0.38827452
2009-2015,47,Kenwood,0.99715626,0.94289285,255000,0.014559218,3208.04,24316,24634,0.19148937,0.72340423,390400,0.05419223,0.90456712,0.018745739,0.001363327,0.011929107,0.027948193,21439,0.13843538,0.34149659
2009-2015,58,Kenwood,0.82645392,0.74864614,457250,0.010991191,4962.9102,32396.5,36084,0.25862068,0.46551725,390500,0.2290363,0.68898624,0.030663328,0.001251565,0.049436796,0.031289112,44962,0.36521739,0.17520128
2009-2015,101,Kenwood,0.91265821,0.9049589,460000,0.013386807,5254.5601,36025,36050,0.17821783,0.51485151,390600,0.46570203,0.41479099,0.031618435,0.001071811,0.07449089,0.043944266,57768,0.53946,0.1204569
2009-2015,175,Kenwood,0.97157896,0.88382608,135000,0.013134625,1653.91,10717,12441,0.36571428,0.88571429,390700,0.26466382,0.56151646,0.043097284,0.001609442,0.1369814,0.035228897,47727,0.50559485,0.21000805
2009-2015,17,Washington Park,1.0417334,1.0417334,107000,0.016849006,2183.4399,13526,13526,0.11764706,0.64705884,400300,0.005743459,0.98276961,0.012763242,0,0.002552648,0.00893427,41641,0.14762199,0.31995058
2009-2015,24,Washington Park,0.96973157,0.94805676,160000,0.013888758,1675.62,12210,12210,0.125,0.91666669,400400,0.005626598,0.97749358,0.008695652,0.001023018,0.002557545,0.013299232,24583,0.12357248,0.30102488
2009-2015,11,Washington Park,1.1670715,1.1262257,195000,0.018991072,3306.8799,20621,20678,0.18181819,0.36363637,400500,0.005314438,0.97519928,0.011071745,0.00088574,0.006643047,0.011957484,24194,0.075822927,0.45766175
2009-2015,4,Washington Park,0.94919515,0.94919515,226250,0.014754636,3849.0449,21223.5,21223.5,0.25,0,400800,0.003332099,0.98148835,0.003332099,0.002591633,0.0011107,0.011477231,14288,0.021076402,0.60594654
2009-2015,35,Hyde Park,0.9716863,0.93024999,170000,0.012400471,2216.7,16266,17113,0.51428574,0.91428572,410100,0.3018868,0.536071,0.083240844,0.003329634,0.12486126,0.033851277,33942,0.45182723,0.21262458
2009-2015,25,Hyde Park,0.93870175,0.93784374,320000,0.014177307,4774.1802,30011,30011,0.2,0.56,410200,0.52806652,0.22245322,0.08316008,0,0.20651421,0.042966042,23885,0.36697999,0.23212096
2009-2015,124,Hyde Park,0.99793154,0.96087778,165000,0.013751173,2294.8799,15550,15762,0.22580644,0.73387098,410500,0.32811889,0.54125929,0.048494328,0.001955417,0.091122411,0.037543997,45647,0.36061186,0.27380496
2009-2015,59,Hyde Park,0.84855098,0.83987236,420000,0.012478407,5623.0098,39474,39474,0.16949153,0.30508474,410600,0.52900732,0.27288353,0.046411689,0.002148689,0.14782983,0.048130639,49655,0.41727215,0.19680299
2009-2015,55,Hyde Park,0.90673077,0.88252944,292000,0.013012097,3615.22,22507,23575,0.21818182,0.63636363,410700,0.58542246,0.20612814,0.079851441,0.002321263,0.15598886,0.050139274,44539,0.41580343,0.2322332
2009-2015,132,Hyde Park,1.0431421,0.99766707,107500,0.015005775,1580.1951,11874.5,12435,0.28030303,0.87121212,410800,0.40721262,0.35649887,0.067993991,0.005259204,0.18595041,0.045078889,39449,0.53835428,0.20850767
2009-2015,129,Hyde Park,0.94307691,0.8909778,235000,0.013029502,2730.1799,20054,20758,0.35658914,0.9147287,410900,0.48238197,0.37279776,0.07470049,0.003523608,0.095137417,0.046159267,60174,0.587951,0.18137887
2009-2015,85,Hyde Park,0.98778778,0.92259741,190000,0.013953435,2361.8501,16710,19077,0.3882353,0.92941177,411000,0.53278935,0.30583256,0.064369902,0.001813237,0.12148686,0.038077969,50653,0.56502765,0.16729707
2009-2015,116,Hyde Park,0.84059906,0.82465971,341000,0.012382757,3919.115,27293.5,28434.5,0.13793103,0.56896549,411100,0.71810508,0.054878049,0.052532833,0.00140713,0.18667917,0.03893058,75054,0.57031608,0.1548328
2009-2015,103,Hyde Park,0.74811596,0.74811596,500000,0.011519719,5268.8599,33717,34051,0.21359223,0.53398061,411200,0.69634145,0.071341462,0.035975609,0.003658537,0.18109757,0.047560975,69750,0.58365995,0.17304793
2009-2015,1,Woodlawn,0.77996612,0.77996612,295000,0.007802068,2301.6101,23009,23009,0,0,420100,0.026370576,0.95558637,0.009021513,0.000693963,0.0055517,0.011797363,13807,0.075596333,0.44917431
2009-2015,37,Woodlawn,1.0355128,1.0037037,140000,0.013628604,1992.51,14144,14318,0.24324325,0.5945946,420200,0.16947185,0.74637258,0.024376089,0.002901915,0.056877539,0.024376089,30673,0.27114716,0.21610661
2009-2015,23,Woodlawn,0.9137705,0.9137705,180000,0.013165368,2475.6201,15783,15905,0.17391305,0.65217394,420300,0.3476688,0.4738746,0.067926042,0.001205788,0.13946946,0.03778135,40455,0.14627478,0.12713602
2009-2015,41,Woodlawn,1.0795883,0.81762511,185000,0.011097701,1707.1801,9324,19528,0.39024389,0.78048778,420400,0.19939804,0.68698269,0.028592927,0.003762227,0.083521448,0.026335591,19358,0.32145455,0.40436363
